sla_event_id,ticket_id,sla_policy_name,metric,sla_applied_at,target,in_business_hours,sla_breach_at,sla_elapsed_time,is_active_sla,is_sla_breach,ticket_group,ticket_brand,ticket_form,requester_organization,ticket_channel
109,156809,Paper Tier 5 SLA - Support,first_reply_time,2023-08-07 05:00:45.000000,60,FALSE,2023-08-07 06:00:45.000000,7,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Metro Daily News,web
110,151664,Sabre Tickets - Support,first_reply_time,2023-07-07 16:33:36.000000,60,FALSE,2023-07-07 17:33:36.000000,9,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,FreshWave Juiceries,web
111,155332,Paper Tier 5 SLA - Support,first_reply_time,2023-07-28 08:55:39.000000,60,FALSE,2023-07-28 09:55:39.000000,25,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
112,155697,Sabre Tickets - Support,first_reply_time,2023-07-31 15:26:04.000000,60,FALSE,2023-07-31 16:26:04.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Bella Moda Boutiques,web
113,153182,Sabre Tickets - Support,first_reply_time,2023-07-17 17:23:09.000000,60,TRUE,2023-07-17 18:23:09.000000,0,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Urban Design Studios,web
114,154039,Paper Tier 5 SLA - Support,first_reply_time,2023-07-21 14:33:25.000000,60,FALSE,2023-07-21 15:33:25.000000,7,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Harmony Healthcare,web
115,151488,Paper Tier 5 SLA - Support,first_reply_time,2023-07-06 17:23:37.000000,60,TRUE,2023-07-06 18:23:37.000000,20,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Echo Music Studios,web
116,155255,Paper Tier 3 SLA - Support,first_reply_time,2023-07-27 23:12:35.000000,60,TRUE,2023-07-28 00:12:35.000000,3,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Quasar Electronics,web
117,151934,Dunder Mifflin SLA - Support,first_reply_time,2023-07-10 17:06:04.000000,60,TRUE,2023-07-10 18:06:04.000000,11,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Summit Sports Gear,email
118,151429,Dunder Mifflin SLA - Support,first_reply_time,2023-07-06 14:40:47.000000,60,FALSE,2023-07-06 15:40:47.000000,15,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Summit Sports Gear,web
119,152849,Sabre Tickets - Support,first_reply_time,2023-07-14 16:53:52.000000,60,TRUE,2023-07-14 17:53:52.000000,1,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Summit Sports Gear,web
120,152946,Sabre Tickets - Support,first_reply_time,2023-07-16 04:45:32.000000,60,TRUE,2023-07-16 05:45:32.000000,26,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Olive Groves Caterers,web
121,152743,Sabre Tickets - Support,first_reply_time,2023-07-14 01:42:03.000000,60,FALSE,2023-07-14 02:42:03.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Regal Furnishings,web
122,155440,Paper Tier 5 SLA - Support,first_reply_time,2023-07-28 18:25:17.000000,60,TRUE,2023-07-28 19:25:17.000000,5,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Galactic Toys,web
123,153852,Paper Tier 5 SLA - Support,first_reply_time,2023-07-20 12:04:01.000000,60,FALSE,2023-07-20 13:04:01.000000,27,FALSE,FALSE,Assistant to the Regional Manager Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,SkyHigh Constructions,web
124,153393,Dunder Mifflin SLA - Support,first_reply_time,2023-07-18 15:49:02.000000,60,FALSE,2023-07-18 16:49:02.000000,9,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PureSprings Water Co.,web
125,153588,Sabre Tickets - Support,first_reply_time,2023-07-19 10:28:36.000000,60,TRUE,2023-07-19 11:28:36.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,ClearView Optics,web
126,152818,Paper Tier 5 SLA - Support,first_reply_time,2023-07-14 14:54:24.000000,60,TRUE,2023-07-14 15:54:24.000000,7,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
127,151763,Dunder Mifflin SLA - Support,first_reply_time,2023-07-09 11:58:59.000000,60,FALSE,2023-07-09 12:58:59.000000,15,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,web
128,152776,Sabre Tickets - Support,first_reply_time,2023-07-14 09:19:30.000000,60,FALSE,2023-07-14 10:19:30.000000,9,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Stellar Sky Airlines,web
129,151765,Sabre Tickets - Support,first_reply_time,2023-07-09 12:59:26.000000,60,TRUE,2023-07-09 13:59:26.000000,8,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Golden Grains Bakeries,web
130,155141,Paper Tier 5 SLA - Support,first_reply_time,2023-07-27 18:13:40.000000,60,TRUE,2023-07-27 19:13:40.000000,5,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elite Fitness Centers,web
131,150820,Sabre Tickets - Support,first_reply_time,2023-07-03 09:17:35.000000,60,FALSE,2023-07-03 10:17:35.000000,55,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Quasar Electronics,web
132,152929,Sabre Tickets - Support,first_reply_time,2023-07-15 07:28:40.000000,60,FALSE,2023-07-15 08:28:40.000000,2,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Noble Tech Innovations,web
133,151722,Sabre Tickets - Support,first_reply_time,2023-07-07 22:57:01.000000,60,FALSE,2023-07-07 23:57:01.000000,4,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Evergreen Landscapes,web
134,156140,Sabre Tickets - Support,first_reply_time,2023-08-02 04:51:29.000000,60,FALSE,2023-08-02 05:51:29.000000,8,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,SkyHigh Constructions,web
135,154883,Paper Tier 5 SLA - Support,first_reply_time,2023-07-26 18:05:53.000000,60,TRUE,2023-07-26 19:05:53.000000,20,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elegant Events Planners,web
136,152160,Paper Tier 5 SLA - Support,first_reply_time,2023-07-11 16:48:04.000000,60,FALSE,2023-07-11 17:48:04.000000,23,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Harmony Healthcare,web
137,156683,Paper Tier 5 SLA - Support,first_reply_time,2023-08-04 17:40:59.000000,60,FALSE,2023-08-04 18:40:59.000000,39,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
138,157429,Paper Tier 5 SLA - Support,first_reply_time,2023-08-10 00:50:46.000000,60,TRUE,2023-08-10 01:50:46.000000,47,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Golden Grains Bakeries,web
139,152785,Paper Tier 3 SLA - Support,first_reply_time,2023-07-14 10:30:55.000000,60,TRUE,2023-07-14 11:30:55.000000,18,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,web
140,154260,Sabre Tickets - Support,first_reply_time,2023-07-24 08:52:43.000000,60,TRUE,2023-07-24 09:52:43.000000,21,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Cloud 9 Airlines,web
141,151178,Paper Tier 5 SLA - Support,first_reply_time,2023-07-05 13:45:23.000000,60,FALSE,2023-07-05 14:45:23.000000,19,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
142,154677,Paper Tier 3 SLA - Support,first_reply_time,2023-07-25 22:58:03.000000,60,FALSE,2023-07-25 23:58:03.000000,3,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,web
143,155087,Sabre Tickets - Support,first_reply_time,2023-07-27 15:04:51.000000,60,FALSE,2023-07-27 16:04:51.000000,29,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,FutureSoft Developers,web
144,153215,Paper Tier 5 SLA - Support,first_reply_time,2023-07-17 19:21:03.000000,60,FALSE,2023-07-17 20:21:03.000000,8,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,web
145,157679,Paper Tier 5 SLA - Support,first_reply_time,2023-08-10 23:27:21.000000,60,FALSE,2023-08-11 00:27:21.000000,37,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,ClearView Optics,web
146,152951,Dunder Mifflin SLA - Support,first_reply_time,2023-07-16 07:28:33.000000,60,FALSE,2023-07-16 08:28:33.000000,24,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Echo Music Studios,web
147,154922,Sabre Tickets - Support,first_reply_time,2023-07-26 21:02:27.000000,60,TRUE,2023-07-26 22:02:27.000000,13,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Stellar Sky Airlines,web
148,154917,Paper Tier 5 SLA - Support,first_reply_time,2023-07-26 20:45:27.000000,60,TRUE,2023-07-26 21:45:27.000000,8,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,ClearView Optics,web
149,152878,Paper Tier 5 SLA - Support,first_reply_time,2023-07-14 18:47:40.000000,60,TRUE,2023-07-14 19:47:40.000000,18,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,web
150,153447,Paper Tier 5 SLA - Support,first_reply_time,2023-07-18 18:10:53.000000,60,TRUE,2023-07-18 19:10:53.000000,7,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,CityView Real Estates,web
151,157425,Paper Tier 5 SLA - Support,first_reply_time,2023-08-10 00:35:58.000000,60,TRUE,2023-08-10 01:35:58.000000,25,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Noble Tech Innovations,email
152,157188,Dunder Mifflin SLA - Support,first_reply_time,2023-08-08 20:35:13.000000,60,FALSE,2023-08-08 21:35:13.000000,53,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,SkyHigh Constructions,web
153,152667,Paper Tier 5 SLA - Support,first_reply_time,2023-07-13 18:19:34.000000,60,TRUE,2023-07-13 19:19:34.000000,7,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NatureWalk Shoes,web
154,152006,Paper Tier 5 SLA - Support,first_reply_time,2023-07-10 22:34:16.000000,60,TRUE,2023-07-10 23:34:16.000000,23,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FutureSoft Developers,web
155,155693,Sabre Tickets - Support,first_reply_time,2023-07-31 15:14:37.000000,60,TRUE,2023-07-31 16:14:37.000000,6,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,CityView Real Estates,web
156,157181,Sabre Tickets - Support,first_reply_time,2023-08-08 20:03:38.000000,60,TRUE,2023-08-08 21:03:38.000000,0,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Golden Grains Bakeries,web
157,155509,Paper Tier 5 SLA - Support,first_reply_time,2023-07-29 16:27:06.000000,60,TRUE,2023-07-29 17:27:06.000000,3,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,King's Coffee Roasters,web
158,156305,Dunder Mifflin SLA - Support,first_reply_time,2023-08-02 19:49:16.000000,60,FALSE,2023-08-02 20:49:16.000000,15,FALSE,FALSE,Assistant to the Regional Manager Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Golden Grains Bakeries,web
159,151166,Sabre Tickets - Support,first_reply_time,2023-07-05 13:11:52.000000,60,TRUE,2023-07-05 14:11:52.000000,1,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Vintage Vino Wineries,web
160,153606,Paper Tier 5 SLA - Support,first_reply_time,2023-07-19 12:57:38.000000,60,FALSE,2023-07-19 13:57:38.000000,30,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
161,153842,Sabre Tickets - Support,first_reply_time,2023-07-20 10:40:54.000000,60,TRUE,2023-07-20 11:40:54.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,GlobalTech Appliances,web
162,154748,Paper Tier 5 SLA - Support,first_reply_time,2023-07-26 09:36:54.000000,60,FALSE,2023-07-26 10:36:54.000000,47,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vintage Vino Wineries,web
163,151755,Sabre Tickets - Support,first_reply_time,2023-07-09 05:33:00.000000,60,TRUE,2023-07-09 06:33:00.000000,47,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,PrimePrint Publishers,web
164,152421,Paper Tier 5 SLA - Support,first_reply_time,2023-07-12 19:23:51.000000,60,TRUE,2023-07-12 20:23:51.000000,2,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Golden Grains Bakeries,web
165,151633,Dunder Mifflin SLA - Support,first_reply_time,2023-07-07 13:29:01.000000,60,FALSE,2023-07-07 14:29:01.000000,7,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Sunset Dining,web
166,152153,Dunder Mifflin SLA - Support,first_reply_time,2023-07-11 16:36:28.000000,60,TRUE,2023-07-11 17:36:28.000000,11,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Stellar Sky Airlines,web
167,150722,Sabre Tickets - Support,first_reply_time,2023-07-01 04:35:23.000000,60,TRUE,2023-07-01 05:35:23.000000,18,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Noble Tech Innovations,web
168,157241,Paper Tier 5 SLA - Support,first_reply_time,2023-08-09 09:25:15.000000,60,TRUE,2023-08-09 10:25:15.000000,17,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
169,152176,Paper Tier 5 SLA - Support,first_reply_time,2023-07-11 17:38:39.000000,60,FALSE,2023-07-11 18:38:39.000000,0,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Urban Design Studios,web
170,156505,Dunder Mifflin SLA - Support,first_reply_time,2023-08-03 20:00:47.000000,60,TRUE,2023-08-03 21:00:47.000000,4,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
171,156308,Dunder Mifflin SLA - Support,first_reply_time,2023-08-02 20:01:56.000000,60,FALSE,2023-08-02 21:01:56.000000,12,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Starry Night Campgrounds,web
172,157563,Paper Tier 5 SLA - Support,first_reply_time,2023-08-10 14:08:51.000000,60,FALSE,2023-08-10 15:08:51.000000,11,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,web
173,152552,Paper Tier 5 SLA - Support,first_reply_time,2023-07-13 10:57:25.000000,60,FALSE,2023-07-13 11:57:25.000000,13,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
174,155703,Sabre Tickets - Support,first_reply_time,2023-07-31 15:47:13.000000,60,TRUE,2023-07-31 16:47:13.000000,10,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Elegant Events Planners,web
175,151108,Sabre Tickets - Support,first_reply_time,2023-07-05 06:32:46.000000,60,FALSE,2023-07-05 07:32:46.000000,6,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Stellar Sky Airlines,web
176,155409,Paper Tier 5 SLA - Support,first_reply_time,2023-07-28 16:29:34.000000,60,TRUE,2023-07-28 17:29:34.000000,13,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Rainbow Textiles,web
177,155795,Paper Tier 5 SLA - Support,first_reply_time,2023-07-31 20:45:59.000000,60,TRUE,2023-07-31 21:45:59.000000,2,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,DreamSpace Interiors,web
178,154109,Paper Tier 5 SLA - Support,first_reply_time,2023-07-21 19:06:23.000000,60,TRUE,2023-07-21 20:06:23.000000,20,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Olive Groves Caterers,web
179,152748,Sabre Tickets - Support,first_reply_time,2023-07-14 04:20:57.000000,60,TRUE,2023-07-14 05:20:57.000000,1,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Quasar Electronics,web
180,152292,Sabre Tickets - Support,first_reply_time,2023-07-12 07:58:05.000000,60,TRUE,2023-07-12 08:58:05.000000,9,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Vista Cinemas,web
181,155280,Paper Tier 5 SLA - Support,first_reply_time,2023-07-28 01:07:49.000000,60,TRUE,2023-07-28 02:07:49.000000,1,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Phoenix Motors,web
182,157442,Dunder Mifflin SLA - Support,first_reply_time,2023-08-10 03:16:00.000000,60,FALSE,2023-08-10 04:16:00.000000,7,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Olive Groves Caterers,web
183,157016,Dunder Mifflin SLA - Support,first_reply_time,2023-08-08 05:24:22.000000,60,TRUE,2023-08-08 06:24:22.000000,8,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,web
184,153975,Paper Tier 2 SLA - Support,next_reply_time,2023-07-23 23:52:48.000000,1600,FALSE,2023-07-25 23:52:48.000000,26,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Evergreen Landscapes,web
185,154547,Paper Tier 2 SLA - Support,next_reply_time,2023-07-27 16:30:00.000000,1600,TRUE,2023-07-29 16:30:00.000000,17,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,DreamSpace Interiors,web
186,131735,Paper Tier 1 SLA - Support,next_reply_time,2023-07-18 09:55:51.000000,1600,TRUE,2023-07-20 09:55:51.000000,148,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Harmony Healthcare,web
187,155480,Paper Tier 0 SLA - Support,next_reply_time,2023-08-10 22:05:32.000000,1600,FALSE,2023-08-12 22:05:32.000000,121,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
188,154763,Paper Tier 0 SLA - Support,next_reply_time,2023-07-31 10:55:02.000000,1600,TRUE,2023-08-02 10:55:02.000000,96,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crystal Clear Cleaners,email
189,152993,Paper Tier 0 SLA - Support,next_reply_time,2023-07-27 18:05:16.000000,1600,FALSE,2023-07-29 18:05:16.000000,368,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Echo Music Studios,email
190,153544,Paper Tier 0 SLA - Support,next_reply_time,2023-07-24 18:03:42.000000,1600,FALSE,2023-07-26 18:03:42.000000,8,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,CityView Real Estates,web
191,156119,Paper Tier 0 SLA - Support,first_reply_time,2023-08-01 22:56:05.000000,1600,FALSE,2023-08-03 22:56:05.000000,417,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,web
192,154075,Paper Tier 0 SLA - Support,first_reply_time,2023-07-21 16:43:54.000000,1600,FALSE,2023-07-23 16:43:54.000000,1,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Harmony Healthcare,email
193,154214,Paper Tier 2 SLA - Support,next_reply_time,2023-07-24 00:28:10.000000,1600,TRUE,2023-07-26 00:28:10.000000,226,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Summit Sports Gear,web
194,151761,Paper Tier 2 SLA - Support,next_reply_time,2023-07-10 06:50:48.000000,1600,FALSE,2023-07-12 06:50:48.000000,24,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Galactic Toys,web
195,151239,Paper Tier 1 SLA - Support,next_reply_time,2023-07-05 20:26:13.000000,1600,TRUE,2023-07-07 20:26:13.000000,40,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
196,154114,Paper Tier 0 SLA - Support,first_reply_time,2023-07-21 19:30:22.000000,1600,FALSE,2023-07-23 19:30:22.000000,56,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Summit Sports Gear,web
